"ID";"Codigo";"Descripcion";"Unidad de medida";"Catalogo";"Stock Total";"Stock Reservado";"Almacen";
"678";"MH-5087";"LASER FTTH";"07";"Maquinas y Herramientas.";"1,000";"2,000";"SPD_CORSA_GWT145";
"678";"MH-5087";"LASER FTTH";"07";"Maquinas y Herramientas.";"2,000";"0,000";"SPD_PRINCIPAL";
"678";"MH-5087";"LASER FTTH";"07";"Maquinas y Herramientas.";"7,000";"0,000";"OBE_ALM_PRINCIPAL";
"854";"MH-5209";"LUBRICANTE AEROSOL WD-40 X 311GRS";"07";"Maquinas y Herramientas.";"1,000";"0,000";"OBE_ALM_T-I";
"854";"MH-5209";"LUBRICANTE AEROSOL WD-40 X 311GRS";"07";"Maquinas y Herramientas.";"4,000";"0,000";"OBE_ALM_PRINCIPAL";
"855";"MH-5210";"LUBRICANTE LIMPIA CONTACTO PNT AEROSOL X 419CC";"07";"Maquinas y Herramientas.";"5,000";"0,000";"OBE_ALM_T-I";
"725";"MH-3722";"MACHETE";"07";"Maquinas y Herramientas.";"2,000";"0,000";"OBE_ALM_PRINCIPAL";
"704";"MH-3796";"MARTILLO MEDIANO 450G";"07";"Maquinas y Herramientas.";"3,000";"0,000";"OBE_ALM_PRINCIPAL";
"848";"MH-5203";"MECHA P/MADERA BREMEN LARGO 8MM X 18";"07";"Maquinas y Herramientas.";"2,000";"0,000";"OBE_ALM_PRINCIPAL";
"720";"MH-3720";"MECHA PARA PARED(CONCRETO)  8X400 WIDIA LARGA";"07";"Maquinas y Herramientas.";"7,000";"0,000";"OBE_ALM_PRINCIPAL";
"726";"MH-4218";"MECHA WIDIA PARA CONCRETO 6MM CORTA";"07";"Maquinas y Herramientas.";"14,000";"0,000";"OBE_ALM_PRINCIPAL";
"859";"MH-5214";"MECHA WIDIA PARA CONCRETO 8MM CORTA";"07";"Maquinas y Herramientas.";"12,000";"0,000";"OBE_ALM_PRINCIPAL";
"566";"MH-5030";"Monitor LG 24 100hz";"07";"Maquinas y Herramientas.";"6,000";"0,000";"OBE_ALM_T-I";
"757";"MH-5136";"Monitor Philips 27 272V8LA/55 Full HD";"07";"Maquinas y Herramientas.";"1,000";"0,000";"OBE_ALM_T-I";
"730";"MH-5114";"MONITOR SAMSUNG 27 D300";"07";"Maquinas y Herramientas.";"1,000";"0,000";"OBE_ALM_PRINCIPAL";
"772";"MH-5148";"MOUSE PAD PARA PERSONAL DE OBERCOM 30X25";"07";"Maquinas y Herramientas.";"8,000";"0,000";"OBE_ALM_T-I";
"772";"MH-5148";"MOUSE PAD PARA PERSONAL DE OBERCOM 30X25";"07";"Maquinas y Herramientas.";"39,000";"0,000";"OBE_ALM_PRINCIPAL";
"860";"MH-5215";"NOTEBOOK HP 255 G10 R3-7330U/16GB/512SSD";"07";"Maquinas y Herramientas.";"1,000";"0,000";"OBE_ALM_T-I";
"861";"MH-5216";"NOTEBOOK HP 255 G10 R7-7735U 16GB/512SSD";"07";"Maquinas y Herramientas.";"2,000";"0,000";"OBE_ALM_T-I";
"869";"MH-5307";"NOTEBOOK LENOVO 15.6 R5/16GB/512SSD";"07";"Maquinas y Herramientas.";"3,000";"0,000";"OBE_ALM_T-I";
"770";"MH-5144";"NOTEBOOK LENOVO IDEAPAD I5-1335U/16GB/256GB SSD /15.6 FHD";"07";"Maquinas y Herramientas.";"1,000";"0,000";"ELDO_ALM_PRINCIPAL";
"568";"MH-5032";"Notebook Lenovo Ryzen5/16ram/512ssd";"07";"Maquinas y Herramientas.";"2,000";"0,000";"OBE_ALM_PRINCIPAL";
"742";"MH-5125";"NOTEBOOK LENOVO V15 G4 AMD R3 7320U/16RAM/512SSD/15.6";"07";"Maquinas y Herramientas.";"1,000";"0,000";"SPD_PRINCIPAL";
"856";"MH-5211";"ORGANIZADOR BLACK PANTHER 267 X 157 X 262";"07";"Maquinas y Herramientas.";"1,000";"0,000";"OBE_ALM_PRINCIPAL";
"628";"MH-5060";"OTDR TR600-P 2 SS2 1310-1550-1625";"07";"Maquinas y Herramientas.";"1,000";"0,000";"OBE_ALM_PRINCIPAL";
"719";"MH-4425";"PELACABLE PARA CABLE COAXIAL";"07";"Maquinas y Herramientas.";"13,000";"0,000";"OBE_ALM_PRINCIPAL";
"719";"MH-4425";"PELACABLE PARA CABLE COAXIAL";"07";"Maquinas y Herramientas.";"3,000";"0,000";"SPD_PRINCIPAL";
"719";"MH-4425";"PELACABLE PARA CABLE COAXIAL";"07";"Maquinas y Herramientas.";"1,000";"0,000";"SPD_KANGOO_LDM961";
"719";"MH-4425";"PELACABLE PARA CABLE COAXIAL";"07";"Maquinas y Herramientas.";"1,000";"0,000";"WND-PRINCIPAL";
"719";"MH-4425";"PELACABLE PARA CABLE COAXIAL";"07";"Maquinas y Herramientas.";"1,000";"0,000";"ITU_ALM_PRINCIPAL";
"620";"MH-4190";"PELADORA DE FO P/FTTH (GW119)";"07";"Maquinas y Herramientas.";"9,000";"0,000";"OBE_ALM_PRINCIPAL";
"718";"MH-4293";"PINZA COMPRESION CABLE COAXIAL RG6";"07";"Maquinas y Herramientas.";"1,000";"0,000";"WND-PRINCIPAL";
"718";"MH-4293";"PINZA COMPRESION CABLE COAXIAL RG6";"07";"Maquinas y Herramientas.";"1,000";"0,000";"ITU_ALM_PRINCIPAL";
"718";"MH-4293";"PINZA COMPRESION CABLE COAXIAL RG6";"07";"Maquinas y Herramientas.";"1,000";"1,000";"SPD_KANGOO_LDM961";
"718";"MH-4293";"PINZA COMPRESION CABLE COAXIAL RG6";"07";"Maquinas y Herramientas.";"3,000";"0,000";"SPD_PRINCIPAL";
"718";"MH-4293";"PINZA COMPRESION CABLE COAXIAL RG6";"07";"Maquinas y Herramientas.";"14,000";"0,000";"OBE_ALM_PRINCIPAL";
"715";"MH-3258";"PINZA CRIMPEADORA RJ45";"07";"Maquinas y Herramientas.";"1,000";"0,000";"ITU_ALM_PRINCIPAL";
"676";"MH-5085";"PINZA DECAPADORA(AMARILLA)";"07";"Maquinas y Herramientas.";"1,000";"0,000";"WND-PRINCIPAL";
"676";"MH-5085";"PINZA DECAPADORA(AMARILLA)";"07";"Maquinas y Herramientas.";"3,000";"0,000";"SPD_PRINCIPAL";
"676";"MH-5085";"PINZA DECAPADORA(AMARILLA)";"07";"Maquinas y Herramientas.";"19,000";"0,000";"OBE_ALM_PRINCIPAL";
"703";"MH-4226";"PINZA UNIVERSAL 6";"07";"Maquinas y Herramientas.";"1,000";"0,000";"OBE_ALM_PRINCIPAL";
"849";"MH-5204";"PINZA UNIVERSAL 8";"07";"Maquinas y Herramientas.";"2,000";"0,000";"OBE_ALM_PRINCIPAL";
"702";"MH-4538";"POWER METER PON 1310/1490/1550 WIRETECH";"07";"Maquinas y Herramientas.";"1,000";"0,000";"ITU_ALM_PRINCIPAL";
"702";"MH-4538";"POWER METER PON 1310/1490/1550 WIRETECH";"07";"Maquinas y Herramientas.";"7,000";"0,000";"OBE_ALM_PRINCIPAL";
"702";"MH-4538";"POWER METER PON 1310/1490/1550 WIRETECH";"07";"Maquinas y Herramientas.";"1,000";"0,000";"WND-PRINCIPAL";
"702";"MH-4538";"POWER METER PON 1310/1490/1550 WIRETECH";"07";"Maquinas y Herramientas.";"1,000";"0,000";"SPD_KANGOO_LDM961";
"702";"MH-4538";"POWER METER PON 1310/1490/1550 WIRETECH";"07";"Maquinas y Herramientas.";"1,000";"0,000";"SPD_PRINCIPAL";
"621";"MH-4098";"POWERMETTER - MEDIDOR DE POTENCIA";"07";"Maquinas y Herramientas.";"1,000";"0,000";"SPD_PRINCIPAL";
"621";"MH-4098";"POWERMETTER - MEDIDOR DE POTENCIA";"07";"Maquinas y Herramientas.";"1,000";"0,000";"SPD_GOL_IZF196";
"831";"MH-5195";"SILLA ATENCION PERSONALIZADA";"07";"Maquinas y Herramientas.";"1,000";"0,000";"OBE_ALM_PRINCIPAL";
"827";"MH-5191";"Silla de escritorio para cajera";"07";"Maquinas y Herramientas.";"1,000";"0,000";"OBE_ALM_PRINCIPAL";
"791";"MH-5161";"Silla para cliente(tapizado: malla de poliéster";"07";"Maquinas y Herramientas.";"2,000";"0,000";"ELDO_ALM_PRINCIPAL";
"826";"MH-5190";"Smart  TV 50 QUINT";"07";"Maquinas y Herramientas.";"2,000";"0,000";"OBE_ALM_PRINCIPAL";
"797";"MH-5165";"SOPORTE DE TV  MOVIL 14-55";"07";"Maquinas y Herramientas.";"4,000";"0,000";"OBE_ALM_PRINCIPAL";
"567";"MH-5031";"Soporte-base para Notebook";"07";"Maquinas y Herramientas.";"2,000";"0,000";"OBE_ALM_PRINCIPAL";
"708";"MH-3719";"TALADRO C/PERCUTOR (ULTIMATE)";"07";"Maquinas y Herramientas.";"1,000";"0,000";"OBE_ALM_PRINCIPAL";
"570";"MH-5034";"Teclado + mouse Logitech inalámbrico";"07";"Maquinas y Herramientas.";"10,000";"0,000";"OBE_ALM_T-I";
"570";"MH-5034";"Teclado + mouse Logitech inalámbrico";"07";"Maquinas y Herramientas.";"8,000";"0,000";"OBE_ALM_PRINCIPAL";
"677";"MH-5086";"TIJERA FIBRA";"07";"Maquinas y Herramientas.";"5,000";"0,000";"OBE_ALM_PRINCIPAL";
"796";"MH-5160";"TV QUINT VIDAA 43 SMART FHD";"07";"Maquinas y Herramientas.";"1,000";"0,000";"OBE_ALM_PRINCIPAL";
"884";"MH-5217";"WIRELESS CÁMARA HIKVISION DOMO 2MP DS-2DE2C200MWG";"07";"Maquinas y Herramientas.";"2,000";"0,000";"OBE_ALM_T-I";
"908";"MH-5325";"WIRELESS CÁMARA HIKVISION DOMO 4MP DS-2DE2C400MWG";"07";"Maquinas y Herramientas.";"1,000";"0,000";"OBE_ALM_T-I";
"889";"MH-5221";"WIRELESS SENSOR DE MOVIMIENTO HIKVISION DS-PDP15P-EG2- WB";"07";"Maquinas y Herramientas.";"1,000";"0,000";"OBE_ALM_T-I";
"783";"MH-5152";"XIAOMI REDMI NOTE 14";"07";"Maquinas y Herramientas.";"1,000";"0,000";"OBE_ALM_T-I";
"783";"MH-5152";"XIAOMI REDMI NOTE 14";"07";"Maquinas y Herramientas.";"3,000";"0,000";"WND-PRINCIPAL";
"783";"MH-5152";"XIAOMI REDMI NOTE 14";"07";"Maquinas y Herramientas.";"5,000";"0,000";"OBE_ALM_PRINCIPAL";
"858";"MH-5213";"ZORRA BLACK PANTHER 2000KG";"07";"Maquinas y Herramientas.";"1,000";"0,000";"OBE_ALM_PRINCIPAL";
"8";"MR-2640";"ACOPLE APC (CONECTOR SC-APC HEMBRA/HEMBRA)";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"6,000";"0,000";"OBE_FIORINO_AH259TN_OB16";
"8";"MR-2640";"ACOPLE APC (CONECTOR SC-APC HEMBRA/HEMBRA)";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"146,000";"0,000";"WND-PRINCIPAL";
"8";"MR-2640";"ACOPLE APC (CONECTOR SC-APC HEMBRA/HEMBRA)";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"9,000";"0,000";"SPD_PRINCIPAL";
"8";"MR-2640";"ACOPLE APC (CONECTOR SC-APC HEMBRA/HEMBRA)";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"2,000";"0,000";"OBE_ALM_PRINCIPAL";
"682";"MR-2610-U";"BOTELLA EMPALME 36 HILOS (USADO)";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"5,000";"0,000";"OBE_ALM_PRINCIPAL";
"5";"MR-2566";"BOTELLA EMPALME 48 HILOS";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"15,000";"0,000";"OBE_ALM_PRINCIPAL";
"5";"MR-2566";"BOTELLA EMPALME 48 HILOS";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"47,000";"0,000";"ITU_ALM_PRINCIPAL";
"5";"MR-2566";"BOTELLA EMPALME 48 HILOS";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"3,000";"0,000";"3RO_PROY_OBRA_BYTE-CARLOS";
"5";"MR-2566";"BOTELLA EMPALME 48 HILOS";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"1,000";"0,000";"OBE_FIORINO_AH259TN_OB16";
"5";"MR-2566";"BOTELLA EMPALME 48 HILOS";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"13,000";"0,000";"SPD_PRINCIPAL";
"5";"MR-2566";"BOTELLA EMPALME 48 HILOS";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"8,000";"0,000";"OBE_MOV_AF288VL_TOYOTA_OB06";
"5";"MR-2566";"BOTELLA EMPALME 48 HILOS";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"1,000";"0,000";"OBE_MOV_AF626DQ_FIORINO_OB08";
"5";"MR-2566";"BOTELLA EMPALME 48 HILOS";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"1,000";"0,000";"OBE_ALM_CATRIEL";
"5";"MR-2566";"BOTELLA EMPALME 48 HILOS";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"1,000";"0,000";"OBE_ALM_REDES";
"5";"MR-2566";"BOTELLA EMPALME 48 HILOS";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"96,000";"0,000";"ELDO_ALM_PRINCIPAL";
"920";"MR-5337";"CABLE COAXIAL RG59 ARMADO X 15MTS";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"36,000";"0,000";"OBE_ALM_PRINCIPAL";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"247,000";"0,000";"3RO_MOV_KEO663_TAVARES_CLAUDIO";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"335,000";"0,000";"3RO_MOV_DAX488_ZONAX_ABEL_03";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"36,000";"0,000";"WND_ALM_EXTRAV_OB16_AH259TN";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"915,000";"0,000";"ELDO_ALM_PRINCIPAL";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"457,000";"0,000";"ITU_ALM_PRINCIPAL";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"79,000";"0,000";"OBE_MOV_AH259TD_FIORINO_OB17";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"209,000";"0,000";"SPD_PEUGEOT206_FHB226";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"50,000";"0,000";"ELDO_MOVIL_AH646PT_FIORINO";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"235,000";"0,000";"ITU_MOV_AH864NB_FIORINO_OB-23";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"262,000";"0,000";"3RO_MOV_AD874FY_FIORINO_ZONAX_EZEQUIEL_04";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"281,000";"0,000";"DOSK_FIAT-PALIO_OUE911";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"175,000";"0,000";"OBE_MOV_AG660RM_FIORINO_OB13";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"312,000";"0,000";"OBE_MOV_AG619SY_YARIS_OB14";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"913,000";"0,000";"SPD_PRINCIPAL";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"297,000";"0,000";"SPD_CORSA_GWT145";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"255,000";"0,000";"SPD_FIORINO_AE226IV";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"158,000";"0,000";"3RO_MOV_LUZ110_ZONAX_PETRY_02";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"0,500";"0,000";"SPD_KANGOO_AE071VE";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"2145,000";"0,000";"OBE_ALM_PRINCIPAL";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"80,000";"0,000";"OBE_ALM_REDES";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"290,000";"0,000";"OBE_MOV_AC325KI_PARTNER_OB04";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"240,000";"0,000";"OBE_MOV_AF626DO_FIORINO_OB07";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"71,000";"0,000";"OBE_MOV_AA701EZ_CLIO_OB09";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"305,000";"0,000";"OBE_MOV_AF645TX_BERLINGO_OB10";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"57,000";"0,000";"DOSK_FIAT-PALIO_NUU379";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"305,000";"0,000";"WND-PRINCIPAL";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"367,000";"0,000";"WND_ECOSPORT_EWD102";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"298,000";"0,000";"WND_YARIS_AG619SV_OB12";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"305,000";"0,000";"ELECTROTECNIA-MOVIL-02";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"315,000";"0,000";"OCAMPO-MOVIL01";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"126,000";"0,000";"TAVARES_WWP416_MARBIN";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"136,000";"0,000";"SPD_KANGOO_LDM961";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"374,000";"0,000";"TAVARES_MUW401_FACUNDO";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"140,000";"0,000";"TAVARES_BUJ117_AGUSTIN";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"183,000";"0,000";"TAVARES_FIAT-UNO_LEW916";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"232,000";"0,000";"TAVARES_FIAT-UNO_FZD571";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"192,000";"0,000";"DOSK_FIAT-UNO_NCQ134";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"284,000";"0,000";"SPD_FIORINO_AH646PV";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"236,000";"0,000";"OBE_FIORINO_AH259TN_OB16";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"356,000";"0,000";"SPD_FIATUNO_JQL437";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"152,000";"0,000";"Lucas_ Ventas B2B";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"422,000";"0,000";"OBE_MOV_AG619SX_YARIS_OB11";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"1312,000";"0,000";"3RO_MOV_NBF796_ZONAX_ANYELO_01";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"309,000";"0,000";"3RO_MOV_AC343ZR_TAVARES_DANIEL";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"50,000";"0,000";"OBE_ALM_EXTRAV_EMA_PALCZYKOWSKI";
"43";"MR-4492";"CABLE COAXIAL RG6";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"18,000";"0,000";"OBE_ALM_EXTRAV_OB14_FACUNDO_MANCINI";
"822";"MR-5186";"CABLE OPTICO ASU 12H SPAN100 X mts (bobina 5KM)";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"45000,000";"0,000";"ELDO_ALM_PRINCIPAL";
"822";"MR-5186";"CABLE OPTICO ASU 12H SPAN100 X mts (bobina 5KM)";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"30000,000";"0,000";"ITU_ALM_PRINCIPAL";
"822";"MR-5186";"CABLE OPTICO ASU 12H SPAN100 X mts (bobina 5KM)";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"3700,000";"0,000";"3RO_PROY_OBRA_BYTE-CARLOS";
"822";"MR-5186";"CABLE OPTICO ASU 12H SPAN100 X mts (bobina 5KM)";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"105,000";"0,000";"OBE_MOV_AC301UR_PARTNER_OB05";
"822";"MR-5186";"CABLE OPTICO ASU 12H SPAN100 X mts (bobina 5KM)";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"3834,000";"0,000";"OBE_ALM_REDES";
"821";"MR-5185";"CABLE OPTICO ASU 6H SPAN100 X Mts (bobina 5km)";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"40000,000";"0,000";"ELDO_ALM_PRINCIPAL";
"821";"MR-5185";"CABLE OPTICO ASU 6H SPAN100 X Mts (bobina 5km)";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"6500,000";"0,000";"3RO_PROY_OBRA_BYTE-CARLOS";
"821";"MR-5185";"CABLE OPTICO ASU 6H SPAN100 X Mts (bobina 5km)";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"3769,000";"0,000";"OBE_ALM_REDES";
"20";"MR-4250";"CABLE OPTICO CFOA AS80 ADDS 24F X MTS";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"2177,000";"0,000";"OBE_FIORINO_AH259TN_OB16";
"20";"MR-4250";"CABLE OPTICO CFOA AS80 ADDS 24F X MTS";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"2594,000";"0,000";"WND-PRINCIPAL";
"7";"MR-2608";"CABLE OPTICO CFOA-SM-AS120 MINI-RA 24F X MTS";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"83990,000";"0,000";"ELDO_ALM_PRINCIPAL";
"7";"MR-2608";"CABLE OPTICO CFOA-SM-AS120 MINI-RA 24F X MTS";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"8000,000";"4327,000";"NordesteTelecomunicaciones_ALM_Tercero_ITU";
"7";"MR-2608";"CABLE OPTICO CFOA-SM-AS120 MINI-RA 24F X MTS";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"4000,000";"0,000";"ITU_ALM_PRINCIPAL";
"7";"MR-2608";"CABLE OPTICO CFOA-SM-AS120 MINI-RA 24F X MTS";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"1592,000";"0,000";"3RO_PROY_OBRA_BYTE-CARLOS";
"7";"MR-2608";"CABLE OPTICO CFOA-SM-AS120 MINI-RA 24F X MTS";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"1533,000";"0,000";"SPD_PRINCIPAL";
"7";"MR-2608";"CABLE OPTICO CFOA-SM-AS120 MINI-RA 24F X MTS";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"10780,000";"0,000";"OBE_ALM_CATRIEL";
"7";"MR-2608";"CABLE OPTICO CFOA-SM-AS120 MINI-RA 24F X MTS";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"3110,000";"0,000";"OBE_ALM_REDES";
"766";"MR-5140";"CABLE OPTICO CFOA-SM-AS120(multibuffer) MINI-RA 48F X MTS";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"3190,000";"0,000";"OBE_ALM_REDES";
"766";"MR-5140";"CABLE OPTICO CFOA-SM-AS120(multibuffer) MINI-RA 48F X MTS";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"60,000";"0,000";"OBE_MOV_AC301UR_PARTNER_OB05";
"13";"MR-3548";"CABLE OPTICO CFOA-SM-AS80 MINI-RA 06F X MTS";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"48000,000";"14294,000";"NordesteTelecomunicaciones_ALM_Tercero_ITU";
"13";"MR-3548";"CABLE OPTICO CFOA-SM-AS80 MINI-RA 06F X MTS";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"91,000";"0,000";"SPD_RANGER_KNV423";
"13";"MR-3548";"CABLE OPTICO CFOA-SM-AS80 MINI-RA 06F X MTS";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"1471,000";"0,000";"SPD_PRINCIPAL";
"16";"MR-3898";"CABLE OPTICO CFOA-SM-AS80 MINI-RA 48F X MTS";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"1941,000";"0,000";"SPD_PRINCIPAL";
"18";"MR-4162";"CABLE OPTICO CFOA-SM-AS80-MINI RA 12F";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"1278,000";"0,000";"OBE_MOV_AF288VL_TOYOTA_OB06";
"18";"MR-4162";"CABLE OPTICO CFOA-SM-AS80-MINI RA 12F";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"8000,000";"2553,000";"NordesteTelecomunicaciones_ALM_Tercero_ITU";
"18";"MR-4162";"CABLE OPTICO CFOA-SM-AS80-MINI RA 12F";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"461,000";"0,000";"OBE_MOV_AH158HO_MRCDS-1016";
"786";"MR-5155";"CABLE OPTICO CFOA-SM-AS80-S 12F PKP X MTS";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"324,000";"0,000";"3RO_PROY_OBRA_BYTE-CARLOS";
"786";"MR-5155";"CABLE OPTICO CFOA-SM-AS80-S 12F PKP X MTS";"07";"Materiales consumibles de Redes. FO, UTP,  NAP.";"16000,000";"0,000";"ELDO_ALM_PRINCIPAL";
"784";"MR-5153";"CABLE OPTICO CFOA-SM-AS80-S 48F PKP X MTS";"02";"Materiales consumibles de Redes. FO, UTP,  NAP.";"12000,000";"2857,000";"NordesteTelecomunicaciones_ALM_Tercero_ITU";
